datetime,x,y,seq
20200128 08:37,121.1034,24.5791,17691
20200128 08:38,121.1028,24.5961,17692
20200128 08:38,121.1009,24.5842,17693
20200128 08:38,121.1078,24.5976,17694
20200128 08:38,121.0983,24.5892,17695
20200128 08:38,121.1028,24.5961,17696
20200128 08:38,121.1009,24.5842,17697
20200128 08:45,121.1038,24.5795,17698
20200128 08:50,121.1833,24.7852,17704
20200128 08:50,121.1534,24.6697,17706
20200128 08:50,121.1677,24.6698,17707
20200128 08:50,121.1274,24.6757,17708
20200128 08:50,121.1008,24.5843,17710
20200128 08:51,121.0937,24.6227,17711
20200128 08:51,121.0944,24.6012,17712
20200128 08:51,121.0938,24.6045,17713
20200128 08:51,121.0941,24.6203,17714
20200128 08:51,121.0949,24.6242,17716
20200128 08:52,121.1201,24.6812,17717
20200128 08:52,121.2061,24.8288,17719
20200128 08:52,121.1092,24.5981,17720
20200128 08:52,121.2061,24.8288,17722
20200128 08:52,121.1416,24.6579,17723
20200128 08:52,121.2061,24.8288,17724
20200128 08:52,121.1416,24.6579,17725
20200128 08:52,121.1201,24.6812,17726
20200128 08:52,121.2061,24.8288,17727
20200128 08:52,121.1051,24.6852,17728
20200128 08:52,121.2061,24.8288,17729
20200128 08:52,121.1202,24.6812,17730
20200128 08:52,121.1120,24.6527,17731
20200128 08:52,121.2061,24.8288,17732
20200128 08:52,121.1416,24.6579,17733
20200128 08:52,121.2061,24.8288,17734
20200128 08:52,121.1416,24.6579,17735
20200128 08:53,121.1086,24.5971,17736
20200128 08:55,121.1317,24.6650,17750
20200128 08:55,121.1078,24.5977,17752
20200128 08:55,121.1317,24.6650,17753
20200128 08:55,121.1078,24.5977,17754
20200128 08:55,121.1674,24.7420,17757
20200128 08:55,121.1592,24.6706,17758
20200128 08:56,121.1231,24.6796,17759
20200128 08:56,121.1646,24.7444,17760
20200128 08:56,121.1450,24.6373,17762
20200128 08:56,121.1274,24.6757,17763
20200128 08:57,121.1084,24.5972,17764
20200128 09:01,121.1021,24.5961,17775
20200128 09:01,121.1050,24.6072,17776
20200128 09:21,121.1639,24.7443,17777
20200128 09:21,121.1449,24.6503,17779
20200128 09:21,121.1639,24.7443,17780
20200128 09:21,121.1020,24.5961,17781
20200128 09:21,121.1639,24.7443,17782
20200128 09:21,121.1276,24.6764,17783
20200128 09:21,121.1177,24.6823,17784
20200128 09:21,121.1449,24.6503,17785
20200128 09:22,121.1091,24.5987,17787
20200128 09:23,121.1078,24.5977,17789
20200128 09:25,121.1029,24.6161,17791
20200128 09:28,121.1086,24.5971,17792
20200128 09:30,121.1078,24.5978,17795
20200128 09:34,121.0945,24.6005,17799
20200128 09:34,121.1004,24.5850,17803
20200128 09:34,121.0942,24.6023,17804
20200128 09:34,121.1038,24.5795,17805
20200128 09:34,121.1004,24.5850,17806
20200128 09:34,121.1034,24.5791,17807
20200128 09:37,121.0941,24.6025,17808
20200128 09:46,121.0988,24.5734,17813
20200128 09:46,121.1086,24.5929,17814
20200128 09:46,121.0988,24.5734,17817
20200128 09:46,121.0976,24.5871,17819
20200128 09:46,121.0929,24.5776,17820
20200128 09:46,121.1086,24.5929,17821
20200128 09:46,121.0977,24.5730,17822
20200128 09:46,121.0930,24.5755,17823
20200128 09:46,121.0985,24.5869,17824
20200128 09:46,121.0983,24.5735,17826
20200128 09:46,121.1002,24.5858,17827
20200128 09:46,121.0988,24.5734,17828
20200128 09:46,121.1086,24.5929,17829
20200128 09:46,121.0985,24.5869,17830
20200128 09:46,121.0977,24.5730,17831
20200128 09:46,121.0930,24.5755,17832
20200128 09:46,121.0988,24.5734,17833
20200128 09:46,121.1086,24.5929,17834
20200128 09:46,121.0983,24.5735,17835
20200128 09:46,121.0976,24.5871,17836
20200128 09:46,121.0927,24.5843,17837
20200128 09:46,121.0976,24.5871,17838
20200128 09:46,121.0927,24.5843,17839
20200128 09:46,121.1086,24.5929,17840
20200128 09:50,121.0919,24.5813,17844
20200128 09:51,121.0893,24.5775,17847
20200128 09:51,121.0925,24.5737,17848
20200128 09:51,121.0893,24.5766,17855
20200128 09:51,121.0925,24.5737,17856
20200128 09:55,121.0950,24.5767,17857
20200128 09:56,121.1030,24.5778,17863
20200128 09:57,121.1032,24.5766,17875
20200128 10:01,121.0965,24.5685,17878
20200128 10:01,121.0980,24.5732,17879
20200128 10:01,121.0888,24.5635,17884
20200128 10:06,121.0996,24.5736,17885
20200128 10:06,121.1022,24.5734,17887
20200128 10:06,121.0996,24.5736,17888
20200128 10:15,121.1087,24.5874,17889
20200128 10:16,121.1039,24.5795,17891
20200128 10:20,121.1030,24.6037,17897
20200128 10:26,121.1008,24.6218,17899
20200128 10:30,121.1098,24.6301,17907
20200128 10:30,121.1038,24.6279,17908
20200128 10:30,121.1070,24.6293,17909
20200128 10:30,121.1038,24.6279,17910
20200128 10:30,121.1098,24.6301,17911
20200128 10:35,121.1192,24.6299,17913
20200128 10:49,121.1249,24.6365,17936
20200128 10:50,121.1265,24.6390,17940
20200128 10:51,121.1239,24.6443,17943
20200128 10:55,121.1206,24.6630,17946
20200128 10:56,121.1192,24.6643,17951
20200128 10:56,121.1168,24.6660,17953
20200128 10:56,121.1192,24.6643,17954
20200128 10:57,121.1034,24.6690,17956
20200128 10:58,121.1039,24.6671,17958
20200128 10:59,121.1035,24.6684,17960
20200128 11:01,121.1036,24.6809,17964
20200128 11:02,121.1014,24.6831,17967
20200128 11:03,121.1020,24.6899,17971
20200128 11:04,121.1030,24.6912,17979
20200128 11:05,121.0931,24.6993,18009
20200128 11:05,121.0967,24.7003,18011
20200128 11:05,121.0931,24.6993,18012
20200128 11:13,121.0996,24.7233,18013
20200128 11:13,121.0963,24.7189,18016
20200128 11:13,121.0997,24.7234,18018
20200128 11:13,121.0963,24.7189,18021
20200128 11:13,121.0997,24.7234,18022
20200128 11:14,121.0994,24.7255,18023
20200128 11:15,121.1017,24.7304,18028
20200128 11:15,121.0999,24.7320,18029
20200128 11:15,121.1019,24.7298,18037
20200128 11:15,121.1024,24.7271,18038
20200128 11:15,121.0998,24.7309,18041
20200128 11:15,121.1024,24.7271,18044
20200128 11:15,121.0998,24.7309,18046
20200128 11:15,121.1024,24.7271,18047
20200128 11:15,121.0988,24.7334,18048
20200128 11:16,121.0965,24.7381,18050
20200128 11:16,121.0925,24.7419,18053
20200128 11:16,121.0964,24.7381,18054
20200128 11:16,121.0927,24.7394,18057
20200128 11:16,121.0900,24.7423,18058
20200128 11:16,121.0930,24.7416,18059
20200128 11:16,121.0979,24.7365,18060
20200128 11:16,121.0898,24.7430,18061
20200128 11:17,121.0867,24.7462,18063
20200128 11:17,121.0821,24.7498,18066
20200128 11:17,121.0867,24.7462,18067
20200128 11:17,121.0821,24.7498,18068
20200128 11:17,121.0859,24.7469,18070
20200128 11:17,121.0838,24.7484,18072
20200128 11:17,121.0885,24.7438,18073
20200128 11:17,121.0831,24.7489,18075
20200128 11:17,121.0810,24.7506,18081
20200128 11:17,121.0885,24.7438,18082
20200128 11:17,121.0821,24.7498,18084
20200128 11:17,121.0850,24.7474,18085
20200128 11:17,121.0887,24.7442,18087
20200128 11:17,121.0838,24.7484,18088
20200128 11:17,121.0876,24.7451,18089
20200128 11:17,121.0808,24.7507,18090
20200128 11:17,121.0838,24.7484,18092
20200128 11:17,121.0810,24.7506,18095
20200128 11:18,121.0778,24.7525,18096
20200128 11:18,121.0799,24.7512,18097
20200128 11:18,121.0765,24.7547,18098
20200128 11:18,121.0799,24.7512,18099
20200128 11:18,121.0774,24.7535,18100
20200128 11:18,121.0795,24.7516,18108
20200128 11:18,121.0765,24.7547,18109
20200128 11:18,121.0782,24.7521,18112
20200128 11:18,121.0767,24.7545,18115
20200128 11:19,121.0773,24.7533,18116
20200128 11:19,121.0678,24.7617,18117
20200128 11:19,121.0700,24.7606,18118
20200128 11:19,121.0755,24.7551,18119
20200128 11:19,121.0700,24.7606,18120
20200128 11:19,121.0664,24.7625,18124
20200128 11:19,121.0708,24.7601,18126
20200128 11:19,121.0773,24.7533,18127
20200128 11:19,121.0700,24.7606,18128
20200128 11:19,121.0664,24.7625,18129
20200128 11:19,121.0708,24.7601,18130
20200128 11:19,121.0664,24.7625,18132
20200128 11:19,121.0708,24.7601,18134
20200128 11:19,121.0755,24.7551,18135
20200128 11:19,121.0688,24.7612,18136
20200128 11:19,121.0755,24.7551,18137
20200128 11:19,121.0773,24.7533,18138
20200128 11:19,121.0755,24.7551,18139
20200128 11:19,121.0708,24.7601,18140
20200128 11:19,121.0773,24.7533,18143
20200128 11:20,121.0638,24.7666,18144
20200128 11:20,121.0615,24.7721,18147
20200128 11:20,121.0635,24.7674,18148
20200128 11:20,121.0655,24.7633,18155
20200128 11:20,121.0635,24.7674,18156
20200128 11:20,121.0623,24.7702,18157
20200128 11:20,121.0635,24.7674,18158
20200128 11:21,121.0605,24.7745,18161
20200128 11:21,121.0572,24.7806,18164
20200128 11:21,121.0549,24.7830,18165
20200128 11:21,121.0601,24.7754,18166
20200128 11:21,121.0611,24.7731,18168
20200128 11:21,121.0572,24.7806,18174
20200128 11:21,121.0605,24.7745,18175
20200128 11:21,121.0615,24.7721,18181
20200128 11:21,121.0569,24.7812,18182
20200128 11:22,121.0541,24.7841,18183
20200128 11:22,121.0503,24.7882,18184
20200128 11:22,121.0463,24.7901,18188
20200128 11:22,121.0533,24.7859,18189
20200128 11:22,121.0492,24.7888,18190
20200128 11:22,121.0463,24.7901,18191
20200128 11:22,121.0502,24.7882,18192
20200128 11:22,121.0533,24.7859,18193
20200128 11:22,121.0486,24.7891,18194
20200128 11:22,121.0512,24.7876,18197
20200128 11:22,121.0541,24.7840,18198
20200128 11:22,121.0486,24.7891,18199
20200128 11:22,121.0533,24.7859,18200
20200128 11:22,121.0482,24.7892,18202
20200128 11:22,121.0541,24.7840,18203
20200128 11:22,121.0512,24.7876,18204
20200128 11:22,121.0533,24.7859,18205
20200128 11:22,121.0486,24.7891,18206
20200128 11:23,121.0383,24.7938,18208
20200128 11:23,121.0367,24.7973,18209
20200128 11:23,121.0383,24.7938,18210
20200128 11:23,121.0408,24.7925,18211
20200128 11:23,121.0432,24.7915,18212
20200128 11:24,121.0256,24.7993,18214
20200128 11:24,121.0325,24.7962,18215
20200128 11:24,121.0272,24.7985,18217
20200128 11:25,121.0146,24.8070,18219
20200128 11:25,121.0173,24.8049,18220
20200128 11:25,121.0216,24.8015,18223
20200128 11:25,121.0156,24.8063,18224
20200128 11:25,121.0216,24.8015,18225
20200128 11:25,121.0156,24.8063,18226
20200128 11:25,121.0176,24.8040,18227
20200128 11:25,121.0216,24.8015,18228
20200128 11:25,121.0176,24.8040,18229
20200128 11:25,121.0156,24.8063,18230
20200128 11:25,121.0216,24.8015,18232
20200128 11:25,121.0156,24.8063,18234
20200128 11:25,121.0209,24.8021,18236
20200128 11:26,121.0128,24.8084,18237
20200128 11:26,121.0078,24.8123,18238
20200128 11:26,121.0119,24.8093,18240
20200128 11:26,121.0071,24.8129,18243
20200128 11:27,121.0015,24.8164,18244
20200128 11:27,120.9976,24.8188,18246
20200128 11:27,121.0015,24.8164,18247
20200128 11:27,120.9976,24.8188,18250
20200128 11:27,121.0015,24.8164,18252
20200128 11:27,120.9992,24.8177,18253
20200128 11:28,120.9971,24.8247,18254
20200128 11:30,121.0023,24.8274,18263
20200128 11:30,120.9981,24.8270,18264
20200128 11:30,121.0009,24.8280,18265
20200128 11:30,120.9982,24.8271,18267
20200128 11:30,121.0023,24.8274,18268
20200128 11:30,120.9982,24.8271,18269
20200128 11:30,121.0012,24.8279,18270
20200128 11:31,121.0036,24.8308,18272
20200128 11:31,121.0023,24.8274,18273
20200128 11:31,121.0036,24.8308,18276
20200128 11:31,121.0023,24.8274,18288
20200128 11:32,121.0046,24.8310,18289
20200128 11:33,121.0058,24.8326,18297
20200128 11:34,121.0108,24.8314,18309
20200128 11:35,121.0120,24.8322,18330
20200128 11:37,121.0100,24.8318,18333
20200128 11:38,121.0090,24.8322,18339
20200128 11:39,121.0117,24.8306,18350
20200128 12:02,121.0108,24.8314,18370
20200128 12:07,121.0120,24.8322,18380
20200128 12:08,121.0103,24.8316,18383
20200128 12:09,121.0119,24.8334,18385
20200128 12:10,121.0108,24.8314,18395
20200128 12:11,121.0114,24.8335,18411
20200128 12:12,121.0137,24.8350,18417
20200128 12:19,121.0119,24.8334,18420
20200128 12:22,121.0145,24.8344,18424
20200128 12:24,121.0119,24.8334,18427
20200128 12:24,121.0145,24.8344,18430
20200128 12:29,121.0120,24.8333,18431
20200128 12:46,121.0103,24.8316,18459
20200128 12:47,121.0120,24.8322,18467
20200128 12:48,121.0122,24.8333,18479
20200128 12:51,121.0108,24.8314,18487
20200128 12:54,121.0119,24.8334,18494
20200128 12:56,121.0121,24.8325,18499
20200128 12:59,121.0119,24.8334,18530
20200128 13:01,121.0120,24.8319,18548
20200128 13:06,121.0117,24.8306,18551
20200128 13:09,121.0108,24.8314,18570
20200128 13:10,121.0098,24.8319,18602
20200128 13:10,121.0122,24.8333,18607
20200128 13:10,121.0102,24.8317,18608
20200128 13:10,121.0122,24.8333,18613
20200128 13:10,121.0098,24.8319,18615
20200128 13:10,121.0120,24.8333,18616
20200128 13:10,121.0098,24.8319,18617
20200128 13:10,121.0120,24.8333,18619
20200128 13:10,121.0098,24.8319,18624
20200128 13:11,121.0121,24.8323,18625
20200128 13:11,121.0106,24.8285,18628
20200128 13:11,121.0121,24.8323,18630
20200128 13:11,121.0106,24.8285,18631
20200128 13:12,121.0101,24.8267,18632
20200128 13:13,121.0139,24.8248,18647
20200128 13:13,121.0107,24.8266,18648
20200128 13:13,121.0139,24.8248,18652
20200128 13:13,121.0101,24.8267,18654
20200128 13:14,121.0152,24.8251,18655
20200128 13:17,121.0214,24.8221,18663
20200128 13:17,121.0263,24.8203,18666
20200128 13:17,121.0222,24.8208,18667
20200128 13:19,121.0283,24.8197,18668
20200128 13:20,121.0306,24.8190,18673
20200128 13:22,121.0334,24.8163,18675
20200128 13:23,121.0370,24.8111,18679
20200128 13:23,121.0343,24.8111,18681
20200128 13:23,121.0369,24.8107,18682
20200128 13:23,121.0343,24.8111,18684
20200128 13:23,121.0377,24.8065,18689
20200128 13:23,121.0349,24.8119,18690
20200128 13:23,121.0326,24.8150,18691
20200128 13:23,121.0343,24.8111,18692
20200128 13:24,121.0403,24.8060,18696
20200128 13:24,121.0377,24.8065,18697
20200128 13:25,121.0403,24.8104,18699
20200128 13:25,121.0404,24.8059,18700
20200128 13:25,121.0403,24.8104,18704
20200128 13:25,121.0403,24.8060,18706
20200128 13:30,121.0307,24.8174,18708
20200128 13:30,121.0267,24.8181,18709
20200128 13:30,121.0222,24.8186,18714
20200128 13:30,121.0267,24.8181,18715
20200128 13:30,121.0307,24.8174,18720
20200128 13:30,121.0267,24.8181,18721
20200128 13:34,121.0181,24.8127,18722
20200128 13:35,121.0097,24.8040,18725
20200128 13:35,121.0097,24.7972,18736
20200128 13:35,121.0097,24.8040,18737
20200128 13:36,121.0061,24.7909,18741
20200128 13:38,120.9917,24.7660,18742
20200128 13:39,120.9803,24.7580,18747
20200128 13:39,120.9946,24.7617,18748
20200128 13:39,120.9802,24.7515,18749
20200128 13:39,120.9803,24.7580,18750
20200128 13:39,120.9865,24.7630,18752
20200128 13:39,120.9933,24.7624,18753
20200128 13:39,120.9870,24.7633,18755
20200128 13:39,120.9817,24.7591,18756
20200128 13:39,120.9926,24.7627,18758
20200128 13:39,120.9806,24.7580,18760
20200128 13:43,120.9177,24.7450,18761
20200128 13:43,120.9246,24.7452,18762
20200128 13:43,120.9177,24.7450,18764
20200128 13:43,120.9209,24.7454,18765
20200128 13:43,120.9246,24.7452,18766
20200128 13:43,120.9177,24.7450,18768
20200128 13:43,120.9238,24.7453,18769
20200128 13:44,120.8903,24.7118,18772
20200128 13:44,120.9086,24.7339,18774
20200128 13:44,120.9037,24.7115,18775
20200128 13:44,120.8903,24.7118,18776
20200128 13:44,120.9094,24.7345,18777
20200128 13:44,120.8903,24.7118,18778
20200128 13:44,120.9037,24.7115,18780
20200128 13:44,120.8876,24.7080,18781
20200128 13:44,120.8889,24.7119,18782
20200128 13:44,120.9094,24.7345,18783
20200128 13:44,120.8876,24.7080,18784
20200128 13:44,120.8889,24.7119,18786
20200128 13:44,120.9078,24.7339,18787
20200128 13:45,120.9102,24.7294,18788
20200128 13:45,120.9053,24.7265,18789
20200128 13:45,120.9078,24.7235,18790
20200128 13:45,120.9098,24.7295,18791
20200128 13:49,120.8473,24.6794,18792
20200128 13:50,120.8422,24.6762,18795
20200128 13:50,120.8468,24.6762,18796
20200128 13:56,120.7837,24.5949,18798
20200128 13:56,120.7864,24.5993,18799
20200128 13:56,120.7819,24.5937,18800
20200128 13:56,120.7844,24.5956,18801
20200128 13:56,120.7862,24.5990,18803
20200128 13:59,120.7567,24.5563,18804
20200128 13:59,120.7527,24.5564,18805
20200128 13:59,120.7567,24.5564,18806
20200128 13:59,120.7520,24.5557,18807
20200128 14:05,120.6954,24.4702,18809
20200128 14:15,120.6335,24.3339,18810
20200128 14:15,120.6431,24.3387,18811
20200128 14:15,120.6393,24.3454,18812
20200128 14:19,120.6021,24.2947,18814
20200128 14:19,120.6032,24.2976,18816
20200128 14:26,120.5975,24.2822,18817
20200128 14:27,120.5950,24.2765,18820
20200128 14:29,120.5989,24.2598,18822
20200128 14:30,120.5827,24.2518,18824
20200128 14:30,120.5884,24.2594,18825
20200128 14:36,120.5526,24.1858,18827
20200128 14:36,120.5507,24.1826,18828
20200128 14:36,120.5526,24.1858,18829
20200128 14:36,120.5507,24.1828,18831
20200128 14:36,120.5526,24.1858,18834
20200128 14:36,120.5507,24.1828,18835
20200128 14:36,120.5526,24.1858,18838
20200128 14:37,120.5438,24.1806,18839
20200128 14:37,120.5406,24.1722,18843
20200128 14:37,120.5438,24.1806,18845
20200128 14:38,120.5206,24.1429,18846
20200128 14:38,120.5239,24.1576,18847
20200128 14:38,120.5317,24.1650,18848
20200128 14:38,120.5239,24.1576,18850
20200128 14:40,120.5214,24.1406,18851
20200128 14:40,120.5237,24.1352,18852
20200128 14:40,120.5213,24.1408,18853
20200128 14:40,120.5227,24.1364,18854
20200128 14:40,120.5217,24.1385,18855
20200128 14:40,120.5237,24.1352,18856
20200128 14:47,120.5249,24.0593,18860
20200128 14:47,120.5237,24.0531,18861
20200128 14:47,120.5218,24.0569,18862
20200128 14:51,120.5076,23.9987,18863
20200128 14:51,120.5100,23.9945,18864
20200128 14:57,120.4940,23.9553,18865
20200128 14:57,120.4905,23.9547,18867
20200128 15:00,120.4766,23.9593,18868
20200128 15:03,120.4695,23.9592,18869
20200128 15:04,120.4635,23.9589,18870
20200128 15:05,120.4617,23.9539,18872
20200128 15:13,120.4618,23.9573,18874
20200128 15:28,120.4624,23.9554,18877
20200128 15:39,120.4621,23.9567,18879
20200128 18:41,120.4609,23.9546,18901
20200128 19:01,120.4617,23.9552,18907
20200128 19:21,120.4615,23.9541,18909
20200128 19:51,120.4617,23.9567,18913
20200128 20:09,120.4621,23.9558,18915
20200128 21:23,120.4623,23.9549,18931
20200128 21:44,120.4621,23.9564,18941
20200128 22:44,120.4616,23.9550,18973
20200128 23:38,120.4620,23.9560,18995
20200129 00:50,120.4616,23.9550,19005
20200129 02:20,120.4620,23.9559,19031
20200129 04:26,120.4611,23.9569,19049
20200129 04:43,120.4620,23.9561,19051
20200129 08:25,120.4617,23.9551,19088
20200129 09:22,120.4616,23.9563,19096
20200129 09:52,120.4626,23.9572,19098
20200129 10:11,120.4622,23.9562,19102
20200129 11:04,120.4617,23.9551,19134
20200129 11:06,120.4611,23.9497,19136
20200129 11:06,120.4616,23.9536,19139
20200129 11:06,120.4612,23.9504,19142
20200129 11:07,120.4622,23.9463,19145
20200129 11:07,120.4611,23.9501,19146
20200129 11:07,120.4665,23.9456,19148
20200129 11:07,120.4611,23.9502,19150
20200129 11:07,120.4622,23.9463,19152
20200129 11:07,120.4612,23.9507,19153
20200129 11:08,120.4610,23.9390,19154
20200129 11:08,120.4557,23.9456,19155
20200129 11:08,120.4610,23.9390,19156
20200129 11:08,120.4543,23.9440,19157
20200129 11:08,120.4564,23.9403,19158
20200129 11:08,120.4610,23.9390,19159
20200129 11:08,120.4549,23.9427,19160
20200129 11:08,120.4588,23.9381,19161
20200129 11:08,120.4561,23.9458,19162
20200129 11:08,120.4547,23.9431,19164
20200129 11:09,120.4652,23.9240,19167
20200129 11:11,120.4741,23.9209,19169
20200129 11:12,120.467,23.9144,19171
20200129 11:12,120.4729,23.9183,19172
20200129 11:12,120.4704,23.9172,19174
20200129 11:12,120.4729,23.9183,19176
20200129 11:13,120.4759,23.9105,19177
20200129 11:13,120.4698,23.9119,19196
20200129 11:13,120.4761,23.9108,19198
20200129 11:14,120.4755,23.9095,19199
20200129 11:14,120.4861,23.9043,19201
20200129 11:15,120.4861,23.9014,19203
20200129 11:15,120.4921,23.8854,19204
20200129 11:15,120.4861,23.9014,19205
20200129 11:17,120.4964,23.8980,19206
20200129 11:17,120.4992,23.8964,19208
20200129 11:17,120.5006,23.8917,19209
20200129 11:19,120.4916,23.8833,19210
20200129 11:21,120.4920,23.8852,19211
20200129 11:21,120.4909,23.8767,19220
20200129 11:22,120.4891,23.8754,19221
20200129 11:22,120.4879,23.8802,19222
20200129 11:22,120.4901,23.8767,19224
20200129 11:22,120.4912,23.8812,19225
20200129 11:22,120.4876,23.8801,19226
20200129 11:22,120.4900,23.8763,19227
20200129 11:22,120.4912,23.8812,19232
20200129 11:22,120.4903,23.8774,19233
20200129 11:22,120.4878,23.8764,19235
20200129 11:22,120.4879,23.8802,19236
20200129 11:22,120.4881,23.8542,19237
20200129 11:22,120.4880,23.8807,19238
20200129 11:22,120.4903,23.8774,19239
20200129 11:27,120.4833,23.8043,19240
20200129 11:35,120.4627,23.6819,19242
20200129 11:35,120.4706,23.6869,19243
20200129 11:35,120.4679,23.6865,19244
20200129 11:35,120.4625,23.6822,19245
20200129 11:35,120.4706,23.6869,19246
20200129 11:37,120.4478,23.6520,19248
20200129 11:37,120.4455,23.6491,19250
20200129 11:37,120.4477,23.6518,19251
20200129 11:37,120.4451,23.6458,19253
20200129 11:37,120.4465,23.6492,19254
20200129 11:37,120.4456,23.6464,19255
20200129 11:37,120.4474,23.6507,19256
20200129 11:37,120.4490,23.6543,19257
20200129 11:37,120.4449,23.6491,19258
20200129 11:37,120.4476,23.6517,19259
20200129 11:37,120.4465,23.6490,19260
20200129 11:37,120.4487,23.6536,19263
20200129 11:37,120.4465,23.6492,19265
20200129 11:37,120.4476,23.6517,19268
20200129 11:37,120.4451,23.6458,19269
20200129 11:37,120.4461,23.6483,19270
20200129 11:38,120.4416,23.6348,19273
20200129 11:38,120.4416,23.6405,19274
20200129 11:38,120.4440,23.6420,19275
20200129 11:38,120.4418,23.6404,19276
20200129 11:38,120.4422,23.6369,19277
20200129 11:38,120.4418,23.6404,19280
20200129 11:38,120.4440,23.6420,19282
20200129 11:38,120.4452,23.6454,19283
20200129 11:38,120.4422,23.6367,19284
20200129 11:38,120.4418,23.6404,19285
20200129 11:41,120.4410,23.6108,19286
20200129 11:41,120.4451,23.6064,19287
20200129 11:41,120.4406,23.6112,19288
20200129 11:41,120.4451,23.6064,19289
20200129 11:41,120.4410,23.6108,19290
20200129 11:41,120.4451,23.6064,19294
20200129 11:41,120.4405,23.6113,19295
20200129 11:41,120.4451,23.6064,19296
20200129 11:42,120.4466,23.6016,19297
20200129 11:42,120.4474,23.6039,19298
20200129 11:42,120.4466,23.6016,19299
20200129 11:42,120.4474,23.6039,19300
20200129 11:43,120.4496,23.5989,19301
20200129 11:43,120.4571,23.6001,19302
20200129 11:46,120.4565,23.5971,19303
20200129 11:46,120.4522,23.5962,19304
20200129 11:46,120.4565,23.5971,19305
20200129 11:52,120.4588,23.5766,19306
20200129 11:52,120.4600,23.5803,19307
20200129 11:52,120.4588,23.5765,19308
20200129 11:52,120.4586,23.5727,19312
20200129 11:52,120.4590,23.5772,19313
20200129 11:52,120.4586,23.5727,19322
20200129 11:52,120.4588,23.5765,19323
20200129 12:24,120.4740,23.5582,19324
20200129 12:41,120.4743,23.5566,19330
20200129 12:58,120.4723,23.5558,19336
20200129 13:16,120.4736,23.5569,19346
20200129 13:37,120.4726,23.5554,19350
20200129 14:12,120.4743,23.5578,19354
20200129 14:45,120.4721,23.5556,19358
